longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_household,population_per_household,bedrooms_per_room,household_density,room_density,distance_to_LA,distance_to_SF,distance_to_SD,coastal_proximity,income_per_person,income_squared,income_log,age_squared,age_log,income_age_interaction,income_rooms_interaction,~income_bin,~age_bin,~pop_density_bin,~ocean_proximity_INLAND,~ocean_proximity_ISLAND,~ocean_proximity_NEAR BAY,~ocean_proximity_NEAR OCEAN,median_house_value
-121.1,39,16,1106,195,505,187,5.0126,5.914438503,1.042780749,2.700534759,0.176311031,0.37029703,2.19009901,5.713070499,1.800468375,7.416694661,121.1,1.856150891,25.12615876,1.793857267,256,2.833213344,80.2016,29.64671444,1,1,0,1,0,0,0,192300
-121.08,38.95,18,1931,380,1271,377,2.7463,5.122015915,1.00795756,3.371352785,0.196789228,0.296616837,1.519276161,5.659774071,1.781811542,7.363713309,121.08,0.81459882,7.54216369,1.320768686,324,2.944438979,49.4334,14.06659231,0,1,0,1,0,0,0,156100
-121.08,38.93,14,4239,824,1729,794,2.4278,5.338790932,1.037783375,2.177581864,0.194385468,0.459224986,2.451706189,5.642475568,1.768685492,7.34678853,121.08,1.11490642,5.89421284,1.231918656,196,2.708050201,33.9892,12.96151662,0,1,0,1,0,0,0,167700
-121.07,38.94,14,1710,294,839,297,4.7143,5.757575758,0.98989899,2.824915825,0.171929825,0.353992849,2.038140644,5.646110212,1.782789491,7.34992583,121.07,1.668828486,22.22462449,1.742971805,196,2.708050201,66.0002,27.14293939,1,1,0,1,0,0,0,150700
-121.04,38.95,22,1931,445,1009,407,2.75,4.744471744,1.093366093,2.479115479,0.230450544,0.403369673,1.913776016,5.639834974,1.812071845,7.342503776,121.04,1.109266601,7.5625,1.32175584,484,3.135494216,60.5,13.0472973,0,1,0,1,0,0,0,153200
-120.99,39.04,17,2289,450,1182,397,2.3696,5.765743073,1.133501259,2.977329975,0.196592398,0.335871404,1.936548223,5.693883783,1.908837963,7.393053882,120.99,0.79588088,5.61500416,1.214794043,289,2.890371758,40.2832,13.66250479,0,1,0,1,0,0,0,166800
-120.98,38.99,17,3403,661,1540,622,3.6354,5.471061093,1.062700965,2.475884244,0.194240376,0.403896104,2.20974026,5.645281794,1.883703897,7.345123396,120.98,1.468323896,13.21613316,1.533722495,289,2.890371758,61.8018,19.8894955,1,1,0,1,0,0,0,162900
-121.04,39,21,4059,730,1874,693,4.8051,5.857142857,1.053391053,2.704184704,0.179847253,0.369797225,2.165955176,5.683310526,1.844888715,7.385004516,121.04,1.776912647,23.08898601,1.758736842,441,3.091042453,100.9071,28.14415714,1,1,0,1,0,0,0,174300
-121.02,39.01,17,4786,799,2066,770,3.9734,6.215584416,1.037662338,2.683116883,0.166945257,0.372700871,2.316553727,5.682219859,1.866491996,7.383042848,121.02,1.480889642,15.78790756,1.604103711,289,2.890371758,67.5478,24.69700312,1,1,0,1,0,0,0,185400
-120.96,39.12,24,2069,436,909,374,2.5326,5.532085561,1.165775401,2.430481283,0.210729821,0.411441144,2.276127613,5.749859349,1.984727278,7.446254072,120.96,1.042015842,6.41406276,1.262034144,576,3.218875825,60.7824,14.01055989,0,1,0,1,0,0,0,139100
-120.98,39.08,20,4570,906,2125,815,3.0403,5.607361963,1.111656442,2.607361963,0.198249453,0.383529412,2.150588235,5.724168982,1.942976678,7.422150073,120.98,1.166044471,9.24342409,1.396318947,400,3.044522438,60.806,17.04806258,0,1,0,1,0,0,0,148000
-120.94,39.05,8,3758,717,1744,661,3.1972,5.685325265,1.084720121,2.638426626,0.190792975,0.379013761,2.154816514,5.678735645,1.953075618,7.375868878,120.94,1.211782798,10.22208784,1.434417636,64,2.197224577,25.5776,18.17712194,0,0,0,1,0,0,0,151500
-120.98,39.93,25,2220,511,912,449,1.8914,4.944320713,1.138084633,2.031180401,0.23018018,0.492324561,2.434210526,6.483507579,2.591588002,8.162727589,120.98,0.931182675,3.57739396,1.061740814,625,3.258096538,47.285,9.351688196,0,1,0,1,0,0,0,87800
-120.95,39.93,26,2023,385,922,365,2.8125,5.542465753,1.054794521,2.526027397,0.190311419,0.395878525,2.194143167,6.470903533,2.608369677,8.148735344,120.95,1.113408351,7.91015625,1.338285142,676,3.295836866,73.125,15.58818493,0,1,0,1,0,0,0,83500
-120.93,39.9,20,1511,328,791,320,2.0221,4.721875,1.025,2.471875,0.217074785,0.404551201,1.910240202,6.435291177,2.595065003,8.11287703,120.93,0.818042984,4.08888841,1.105951954,400,3.044522438,40.442,9.548103438,0,1,0,1,0,0,0,70900
-120.9,39.93,23,2679,546,1424,529,2.8812,5.064272212,1.032136106,2.691871456,0.203807391,0.371488764,1.881320225,6.450152132,2.636860324,8.125607528,120.9,1.070333427,8.30131344,1.356144384,529,3.17805383,66.2676,14.5911811,0,1,0,1,0,0,0,81900
-120.9,39.95,20,1349,238,601,203,3.5417,6.645320197,1.172413793,2.960591133,0.176426983,0.337770383,2.244592346,6.468382683,2.653231307,8.143369677,120.9,1.196281364,12.54363889,1.513301391,400,3.044522438,70.834,23.53573054,1,1,0,1,0,0,0,96600
-120.93,39.96,15,1666,351,816,316,2.9559,5.272151899,1.110759494,2.582278481,0.210684274,0.387254902,2.041666667,6.489861981,2.644423258,8.16605717,120.93,1.144686765,8.73734481,1.375208135,225,2.772588722,44.3385,15.5839538,0,1,0,1,0,0,0,118800
-120.57,39.78,15,1291,283,582,242,2.1216,5.334710744,1.169421488,2.404958678,0.219209915,0.41580756,2.218213058,6.182181211,2.72776582,7.843783124,120.57,0.88217732,4.50118656,1.138345691,225,2.772588722,31.824,11.31812231,0,1,0,1,0,0,0,102000
-120.48,39.78,11,513,104,204,86,2.375,5.965116279,1.209302326,2.372093023,0.202729045,0.421568627,2.514705882,6.148880429,2.789569567,7.805090115,120.48,1.00122549,5.640625,1.216395324,121,2.48490665,26.125,14.16715116,0,0,0,1,0,0,0,100000
-120.45,39.8,47,2149,456,965,419,1.7829,5.128878282,1.088305489,2.303102625,0.212191717,0.434196891,2.226943005,6.156700783,2.824812626,7.810516609,120.45,0.774129637,3.17873241,1.023493549,2209,3.871201011,83.7963,9.144277088,0,3,0,1,0,0,0,55900
-120.46,39.83,18,3406,673,1567,617,2.2717,5.520259319,1.09076175,2.539708266,0.197592484,0.393746011,2.173580089,6.188292053,2.839486638,7.841938899,120.46,0.894472814,5.16062089,1.185309727,324,2.944438979,40.8906,12.5403731,0,1,0,1,0,0,0,75900
-120.38,39.82,10,1262,258,510,209,2.1667,6.038277512,1.234449761,2.440191388,0.204437401,0.409803922,2.474509804,6.150714961,2.88818046,7.79951253,120.38,0.887922157,4.69458889,1.152690036,100,2.397895273,21.667,13.08313589,0,0,0,1,0,0,0,92800
-120.15,39.8,19,785,151,366,140,3.0625,5.607142857,1.078571429,2.614285714,0.192356688,0.382513661,2.144808743,6.055673747,3.041579585,7.689007069,120.15,1.171448087,9.37890625,1.401798548,361,2.995732274,58.1875,17.171875,0,1,0,1,0,0,0,82500
-120.94,40.17,22,1334,261,597,222,2.2132,6.009009009,1.175675676,2.689189189,0.195652174,0.371859296,2.234505863,6.685619682,2.815160452,8.357432243,120.94,0.822998995,4.89825424,1.167267325,484,3.135494216,48.6904,13.29913874,0,1,0,1,0,0,0,89200
-120.91,40.08,24,1629,313,641,274,2.2067,5.945255474,1.142335766,2.339416058,0.192142419,0.427457098,2.541341654,6.591170498,2.755317472,8.263604885,120.91,0.943269579,4.86952489,1.165242371,576,3.218875825,52.9608,13.11939526,0,1,0,1,0,0,0,69600
-120.94,40.14,31,3127,664,1345,580,1.5774,5.39137931,1.144827586,2.318965517,0.2123441,0.431226766,2.324907063,6.65817862,2.78968141,8.330685188,120.94,0.6802171,2.48819076,0.946781139,961,3.465735903,48.8994,8.504361724,0,2,0,1,0,0,0,58000
-121.24,40.31,36,1597,301,632,262,3.5962,6.095419847,1.148854962,2.41221374,0.188478397,0.414556962,2.526898734,6.938146332,2.796017949,8.620372248,121.24,1.490829747,12.93265444,1.525229875,1296,3.610917913,129.4632,21.92034885,1,2,0,1,0,0,0,93600
-121.23,40.29,21,3229,667,1501,582,2.1524,5.548109966,1.14604811,2.579037801,0.2065655,0.387741506,2.151232512,6.91578893,2.782157503,8.59802115,121.23,0.834574817,4.63282576,1.148164067,441,3.091042453,45.2004,11.94175189,0,1,0,1,0,0,0,77100
-117.35,34,38,1214,254,723,236,2.5469,5.144067797,1.076271186,3.063559322,0.2092257,0.326417704,1.679114799,0.895223173,6.32049732,1.298117753,117.35,0.83135325,6.48669961,1.266073983,1444,3.663561646,96.7822,13.10142627,0,2,0,1,0,0,0,87800
-117.36,33.99,42,1178,261,804,283,2.9688,4.16254417,0.922261484,2.840989399,0.221561969,0.35199005,1.465174129,0.885886296,6.318464716,1.289729313,117.36,1.04498806,8.81377344,1.378463782,1764,3.761200116,124.6896,12.35776113,0,3,0,1,0,0,0,92900
-117.37,34,36,730,155,476,142,2.4306,5.14084507,1.091549296,3.352112676,0.212328767,0.298319328,1.533613445,0.875257979,6.304467493,1.301178581,117.37,0.725094958,5.90781636,1.232735173,1296,3.610917913,87.5016,12.49533803,0,2,0,1,0,0,0,88900
-117.37,34,41,1248,278,770,250,3.025,4.992,1.112,3.08,0.22275641,0.324675325,1.620779221,0.875257979,6.304467493,1.301178581,117.37,0.982142857,9.150625,1.392524911,1681,3.737669618,124.025,15.1008,0,3,0,1,0,0,0,90600
-117.36,34,19,4592,895,2769,838,3.3622,5.479713604,1.068019093,3.304295943,0.194904181,0.302636331,1.658360419,0.88524038,6.312479574,1.299610596,117.36,1.017523871,11.30438884,1.472976517,361,2.995732274,63.8818,18.42389308,0,1,0,1,0,0,0,105100
-117.38,34,45,2881,514,1470,515,3.3687,5.594174757,0.998058252,2.854368932,0.178410274,0.350340136,1.959863946,0.865275985,6.296461099,1.302821438,117.38,1.180190816,11.34813969,1.474465482,2025,3.828641396,151.5915,18.8450965,0,3,0,1,0,0,0,123800
-117.38,33.99,52,1797,332,905,313,2.7054,5.741214058,1.060702875,2.891373802,0.184752365,0.345856354,1.985635359,0.865936793,6.302461453,1.292964694,117.38,0.935679779,7.31918916,1.309791215,2704,3.970291914,140.6808,15.53228051,0,3,0,1,0,0,0,141700
-117.38,33.98,52,2274,571,1167,504,2.0284,4.511904762,1.132936508,2.31547619,0.251099384,0.431876607,1.948586118,0.866712484,6.308471952,1.283110167,117.38,0.876018509,4.11440656,1.108034427,2704,3.970291914,105.4768,9.151947619,0,3,0,1,0,0,0,101600
-117.39,33.98,37,2337,452,948,437,3.145,5.347826087,1.034324943,2.169336384,0.193410355,0.460970464,2.465189873,0.856747647,6.300486519,1.284853961,117.39,1.44975211,9.891025,1.421902789,1369,3.63758616,116.365,16.81891304,0,2,0,1,0,0,0,169100
-117.41,33.97,24,950,183,383,182,3.0694,5.21978022,1.005494505,2.104395604,0.192631579,0.475195822,2.480417755,0.83774252,6.290576474,1.278757092,117.41,1.458566057,9.42121636,1.403495568,576,3.218875825,73.6656,16.02159341,0,1,0,1,0,0,0,125000
-117.37,33.98,43,2862,772,1878,675,2.1151,4.24,1.143703704,2.782222222,0.26974144,0.35942492,1.523961661,0.876678122,6.316463122,1.281442039,117.37,0.760219649,4.47364801,1.136261254,1849,3.784189634,90.9493,8.968024,0,3,0,1,0,0,0,96700
-117.38,33.98,10,642,176,462,186,2.1528,3.451612903,0.946236559,2.483870968,0.274143302,0.402597403,1.38961039,0.866712484,6.308471952,1.283110167,117.38,0.866711688,4.63454784,1.148290947,100,2.397895273,21.528,7.430632258,0,0,0,1,0,0,0,162500
-117.37,33.99,44,917,224,666,220,1.685,4.168181818,1.018181818,3.027272727,0.244274809,0.33033033,1.376876877,0.875911257,6.310460234,1.291309297,117.37,0.556606607,2.839225,0.987680728,1936,3.80666249,74.14,7.023386364,0,3,0,1,0,0,0,114200
-117.36,33.98,46,1680,453,1570,435,2.0436,3.862068966,1.04137931,3.609195402,0.269642857,0.277070064,1.070063694,0.886644534,6.324460006,1.279849874,117.36,0.566220382,4.17630096,1.113041025,2116,3.850147602,94.0056,7.892524138,0,3,0,1,0,0,0,82300
-117.37,33.97,34,3676,697,2653,682,2.5804,5.390029326,1.021994135,3.890029326,0.18960827,0.257067471,1.385601206,0.877558277,6.322476126,1.271576856,117.37,0.663336902,6.65846416,1.275474526,1156,3.555348061,87.7336,13.90843167,0,2,0,1,0,0,0,92400
-117.37,33.97,38,1156,241,877,200,1.4514,5.78,1.205,4.385,0.208477509,0.228050171,1.318129989,0.877558277,6.322476126,1.271576856,117.37,0.330992018,2.10656196,0.89665929,1444,3.663561646,55.1532,8.389092,0,2,0,1,0,0,0,79900
-117.37,33.97,40,1166,250,976,244,1.95,4.778688525,1.024590164,4,0.214408233,0.25,1.194672131,0.877558277,6.322476126,1.271576856,117.37,0.4875,3.8025,1.08180517,1600,3.713572067,78,9.318442623,0,3,0,1,0,0,0,84800
-117.35,33.99,45,131,28,89,31,2.6071,4.225806452,0.903225806,2.870967742,0.213740458,0.348314607,1.471910112,0.895861892,6.326474877,1.288225019,117.35,0.908091011,6.79697041,1.282904125,2025,3.828641396,117.3195,11.0171,0,3,0,1,0,0,0,112500
-117.35,33.97,27,3960,886,2807,838,3.024,4.725536993,1.057279236,3.349642005,0.223737374,0.298539366,1.410758817,0.8974723,6.33846041,1.268444599,117.35,0.902783042,9.144576,1.392276433,729,3.33220451,81.648,14.29002387,0,2,0,1,0,0,0,122500
-117.36,33.97,32,1625,335,1212,327,2.7596,4.96941896,1.024464832,3.706422018,0.206153846,0.26980198,1.340759076,0.887514806,6.330465415,1.269972323,117.36,0.744545545,7.61539216,1.324312569,1024,3.496507561,88.3072,13.71360856,0,2,0,1,0,0,0,82200
-117.36,33.98,33,2070,469,1851,467,2.4667,4.43254818,1.004282655,3.96359743,0.226570048,0.252296056,1.118314425,0.886644534,6.324460006,1.279849874,117.36,0.622338682,6.08460889,1.243203133,1089,3.526360525,81.4011,10.9337666,0,2,0,1,0,0,0,80700
-117.39,33.97,52,3307,553,1269,529,4.3176,6.251417769,1.04536862,2.398865784,0.167221046,0.416863672,2.605988968,0.857648255,6.306514756,1.275015176,117.39,1.799850591,18.64166976,1.671022074,2704,3.970291914,224.5152,26.99112136,1,3,0,1,0,0,0,136200
-117.38,33.97,30,2953,703,1406,580,2.6895,5.09137931,1.212068966,2.424137931,0.238062987,0.412517781,2.100284495,0.867602749,6.314492566,1.273257908,117.38,1.109466572,7.23341025,1.305490948,900,3.433987204,80.685,13.69326466,0,2,0,1,0,0,0,150000
-117.39,33.96,52,1992,345,948,358,3.2917,5.56424581,0.963687151,2.648044693,0.173192771,0.377637131,2.101265823,0.858664387,6.312553079,1.26517892,117.39,1.243068143,10.83528889,1.456682925,2704,3.970291914,171.1684,18.31582793,0,3,0,1,0,0,0,129300
-117.4,33.96,51,1806,322,709,298,3.575,6.060402685,1.080536913,2.379194631,0.178294574,0.420310296,2.547249647,0.848722882,6.304588676,1.267026322,117.4,1.502609309,12.780625,1.520606699,2601,3.951243719,182.325,21.6659396,1,3,0,1,0,0,0,125500
-117.39,33.97,48,1915,348,1060,376,3.4044,5.093085106,0.925531915,2.819148936,0.181723238,0.354716981,1.806603774,0.857648255,6.306514756,1.275015176,117.39,1.207598491,11.58993936,1.482604041,2304,3.891820298,163.4112,17.33889894,1,3,0,1,0,0,0,117900
-117.4,33.97,38,1383,238,649,232,5.0194,5.961206897,1.025862069,2.797413793,0.17208966,0.357473035,2.130970724,0.847694833,6.298542718,1.276848347,117.4,1.794300154,25.19437636,1.794987587,1444,3.663561646,190.7372,29.9216819,1,2,0,1,0,0,0,148900
-117.4,33.97,41,1707,276,660,269,3.8618,6.345724907,1.026022305,2.453531599,0.16168717,0.407575758,2.586363636,0.847694833,6.298542718,1.276848347,117.4,1.573976061,14.91349924,1.58140874,1681,3.737669618,158.3338,24.50592045,1,3,0,1,0,0,0,134800
-117.41,33.96,32,2837,617,1393,595,2.3798,4.768067227,1.03697479,2.341176471,0.217483257,0.427135678,2.03661163,0.838782767,6.29663008,1.268949841,117.41,1.016497487,5.66344804,1.217816536,1024,3.496507561,76.1536,11.34704639,0,2,0,1,0,0,0,118800
-117.41,33.96,24,4481,901,2398,823,3.864,5.444714459,1.094775213,2.913730255,0.201071189,0.343202669,1.868640534,0.838782767,6.29663008,1.268949841,117.41,1.326135113,14.930496,1.581861145,576,3.218875825,92.736,21.03837667,1,1,0,1,0,0,0,123400
-117.41,33.97,34,2316,365,956,389,4.337,5.953727506,0.938303342,2.457583548,0.157599309,0.406903766,2.422594142,0.83774252,6.290576474,1.278757092,117.41,1.764741632,18.809569,1.674663697,1156,3.555348061,147.458,25.8213162,1,2,0,1,0,0,0,157800
-117.43,33.96,28,3747,651,2399,646,3.8682,5.800309598,1.007739938,3.713622291,0.173738991,0.269278866,1.561900792,0.818906912,6.280730401,1.273023841,117.43,1.04162451,14.96297124,1.582724259,784,3.36729583,108.3096,22.43675759,1,2,0,1,0,0,0,116500
-117.44,33.95,31,914,177,556,161,3.7344,5.677018634,1.099378882,3.453416149,0.193654267,0.289568345,1.643884892,0.810171914,6.278876044,1.265417599,117.44,1.081364029,13.94574336,1.554855003,961,3.465735903,115.7664,21.20025839,1,2,0,1,0,0,0,115300
-117.4,33.95,46,2189,423,866,389,3.1384,5.627249357,1.087403599,2.22622108,0.193238922,0.449191686,2.527713626,0.84986736,6.310644687,1.257207103,117.4,1.409743187,9.84955456,1.42030924,2116,3.850147602,144.3664,17.66055938,0,3,0,1,0,0,0,111500
-117.4,33.95,32,1979,491,954,444,2.4408,4.457207207,1.105855856,2.148648649,0.248105104,0.465408805,2.07442348,0.84986736,6.310644687,1.257207103,117.4,1.135969811,5.95750464,1.235704002,1024,3.496507561,78.1056,10.87915135,0,2,0,1,0,0,0,117300
-117.41,33.95,37,1586,283,675,305,2.9583,5.2,0.927868852,2.213114754,0.178436318,0.451851852,2.34962963,0.83994079,6.302693739,1.259145623,117.41,1.336713333,8.75153889,1.37581464,1369,3.63758616,109.4571,15.38316,0,2,0,1,0,0,0,132100
-117.41,33.95,37,1462,257,849,287,3.0542,5.094076655,0.895470383,2.958188153,0.175786594,0.338044759,1.722025913,0.83994079,6.302693739,1.259145623,117.41,1.032456302,9.32813764,1.399753381,1369,3.63758616,113.0054,15.55832892,0,2,0,1,0,0,0,123900
-117.42,33.95,32,4251,848,2494,798,2.8173,5.327067669,1.062656642,3.125313283,0.199482475,0.319967923,1.704490778,0.830015982,6.294748634,1.261160458,117.42,0.90144563,7.93717929,1.339543366,1024,3.496507561,90.1536,15.00794774,0,2,0,1,0,0,0,110800
-117.42,33.96,33,2275,469,1691,459,2.7452,4.956427015,1.021786492,3.684095861,0.206153846,0.27143702,1.345357776,0.828844093,6.288677315,1.270949134,117.42,0.745148906,7.53612304,1.32047502,1089,3.526360525,90.5916,13.60638344,0,2,0,1,0,0,0,98100
-117.41,33.96,27,2341,418,1272,415,3.0208,5.640963855,1.007228916,3.065060241,0.178556173,0.326257862,1.840408805,0.838782767,6.29663008,1.268949841,117.41,0.985559748,9.12523264,1.391480888,729,3.33220451,81.5616,17.04022361,0,2,0,1,0,0,0,112700
-117.38,33.96,30,3153,623,1544,575,3.4491,5.483478261,1.083478261,2.685217391,0.197589597,0.372409326,2.042098446,0.868607236,6.320523267,1.263407971,117.38,1.284477008,11.89629081,1.492701829,900,3.433987204,103.473,18.91306487,1,2,0,1,0,0,0,133800
-117.39,33.95,36,1380,269,598,262,3.1667,5.267175573,1.026717557,2.282442748,0.194927536,0.43812709,2.307692308,0.859795633,6.318601457,1.255345251,117.39,1.387417057,10.02798889,1.427124356,1296,3.610917913,114.0012,16.67956489,0,2,0,1,0,0,0,122900
-117.39,33.95,35,1599,284,721,287,4.125,5.571428571,0.989547038,2.512195122,0.177611007,0.398058252,2.217753121,0.859795633,6.318601457,1.255345251,117.39,1.641990291,17.015625,1.634130525,1225,3.583518938,144.375,22.98214286,1,2,0,1,0,0,0,120700
-117.4,33.95,43,633,166,292,135,1.1601,4.688888889,1.22962963,2.162962963,0.262243286,0.462328767,2.167808219,0.84986736,6.310644687,1.257207103,117.4,0.536347603,1.34583201,0.770154517,1849,3.784189634,49.8843,5.43958,0,3,0,1,0,0,0,121400
-117.39,33.96,49,2527,461,1344,451,4.0833,5.603104213,1.022172949,2.980044346,0.182429759,0.335565476,1.880208333,0.858664387,6.312553079,1.26517892,117.39,1.370214509,16.67333889,1.625960657,2401,3.912023005,200.0817,22.87915543,1,3,0,1,0,0,0,114400
-117.37,33.95,32,2215,351,771,311,4.3542,7.122186495,1.128617363,2.479099678,0.158465011,0.403372244,2.872892348,0.879657052,6.334532372,1.251852907,117.37,1.756363424,18.95905764,1.6778813,1024,3.496507561,139.3344,31.01142444,1,2,0,1,0,0,0,142600
-117.37,33.94,20,1682,296,706,291,4.0966,5.780068729,1.017182131,2.426116838,0.175980975,0.412181303,2.382436261,0.880874866,6.340575555,1.241994243,117.37,1.688541926,16.78213156,1.628573651,400,3.044522438,81.932,23.67862955,1,1,0,1,0,0,0,140100
-117.38,33.94,21,2468,380,1164,385,4.0625,6.41038961,0.987012987,3.023376623,0.153970827,0.330756014,2.120274914,0.870957249,6.332614813,1.243715281,117.38,1.343696306,16.50390625,1.621860432,441,3.091042453,85.3125,26.04220779,1,1,0,1,0,0,0,136800
-117.39,33.93,26,3014,494,1832,485,4.8333,6.21443299,1.018556701,3.777319588,0.163901792,0.264737991,1.645196507,0.862401606,6.330728265,1.235685923,117.39,1.279558133,23.36078889,1.763582878,676,3.295836866,125.6658,30.03621897,1,1,0,1,0,0,0,127900
-117.39,33.95,35,3306,680,1742,673,3.7109,4.912332838,1.010401189,2.588410104,0.20568663,0.386337543,1.897818599,0.859795633,6.318601457,1.255345251,117.39,1.433659989,13.77077881,1.549878973,1225,3.583518938,129.8815,18.22917593,1,2,0,1,0,0,0,109100
-117.4,33.93,35,1468,298,1168,261,2.2222,5.624521073,1.141762452,4.475095785,0.202997275,0.223458904,1.256849315,0.852503683,6.322786757,1.237577351,117.4,0.496570377,4.93817284,1.170064356,1225,3.583518938,77.777,12.49881073,0,2,0,1,0,0,0,81300
-117.4,33.94,37,987,187,551,191,3.5865,5.167539267,0.979057592,2.884816754,0.189463019,0.346642468,1.791288566,0.851127799,6.316710724,1.247390757,117.4,1.243233212,12.86298225,1.523117206,1369,3.63758616,132.7005,18.53337958,1,2,0,1,0,0,0,112000
-117.41,33.94,33,2074,476,911,420,2.87,4.938095238,1.133333333,2.169047619,0.229508197,0.461031833,2.2766191,0.841216102,6.308767421,1.249344508,117.41,1.323161361,8.2369,1.353254507,1089,3.526360525,94.71,14.17233333,0,2,0,1,0,0,0,117600
-117.41,33.94,29,3181,714,1603,706,3.25,4.505665722,1.011331445,2.270538244,0.224457718,0.440424205,1.984404242,0.841216102,6.308767421,1.249344508,117.41,1.431378665,10.5625,1.446918983,841,3.401197382,94.25,14.6434136,0,2,0,1,0,0,0,112500
-117.42,33.93,32,2885,595,1509,590,3.1795,4.889830508,1.008474576,2.557627119,0.206239168,0.390987409,1.91186216,0.832715155,6.306921307,1.24159321,117.42,1.243144467,10.10922025,1.430191622,1024,3.496507561,101.744,15.5472161,0,2,0,1,0,0,0,125600
